3817186,1948229
2615929,1053935
3740907,1845510
3331446,1704845
2815058,1118677
3791156,1934014
3007286,1352450
6226684,2744393
3029156,1269501
3226532,1431439
2940568,1324175
3630733,1968689
3962136,2263088
2989040,1348607
4148537,2272370
2733160,1088363
3131235,1518260
3824711,2027443
2857885,1212928
25426075,22405217
11606365,9005085
3862217,1869007
2886621,1213961
3544871,1803297
2741537,1049880
7015429,4933268
2683723,1123154
2805296,1262959
3393688,1661863
2820181,1201215
2554970,965245
3489945,1846038
3112541,1468793
3035049,1457422
2970443,1302326
2957081,1342203
5521761,1178729
3349867,1531107
3486473,1718753
2444531,944864
2314600,925389
2603063,969348
4213109,2522531
2641731,1112869
3955653,1397260
3479975,1720266
5012683,1235055
3922008,2057949
3810158,2002670
4920747,3129122
3170324,1553940
3445495,1793585
3639575,2014747
2485654,1899642
2228033,1645163
3966949,2964438
2697414,2301593
2413499,1924613
2650921,2156775
2557634,2047246
5392351,4411336
2796923,1208858
2609409,1058659
9498916,7214805
3023143,2604276
9542447,9054282
3452923,1750719
4442969,2602467
3396148,1801541
9475362,7194031
3035826,2091565
27380620,19084798
3388147,1601879
6215651,1349294
23551655,20664161
4288124,2636336
3008328,1271572
4429018,2864151
3957181,2048809
3657344,1871755
6554272,4963772
3674860,1879081
4136819,2379934
3242669,1322364
2508619,949245
3334780,1732923
3104251,1561745
2780187,1126324
2675263,1089081
2793763,1117955
2647134,1096863
2902232,1226175
8649566,7552633
3524317,2956273
2938781,2427686
3018690,2506161
3084322,2708477
4581171,3955944
2526509,2159344
2247921,1935663
2959326,2547864
2513547,1950327
3425418,2906907
3221065,2675372
20095283,14961789
2325068,1902430
3377773,2820502
3447059,2838487
3355987,2808853
3170206,2648577
3112265,2746252
9161497,7981045
2978310,1253056
3993513,2116605
3018946,1307157
2569790,962687
3846720,2115008
2727677,1167001
2922817,1333534
3682610,2001210
3344380,1728006
2942486,1349134
3149541,1419235
28193159,24868428
4453531,2594255
3030922,1318872
3032252,1379298
3536264,1720618
3638575,2045043
3072884,1370477
3945739,2334157
2737490,1120398
2346217,840396
2655778,1064594
3650191,2028651
4911102,3040320
2634270,982634
2964788,1323443
3612111,1880558
2754527,1091466
3524485,1839728
2882540,1206637
3083456,1359529
2761537,1103598
2799925,1133970
2806449,1235231
4028859,2241341
2965550,1251885
3712279,1931202
2584616,1274442
3027614,2519140
23881715,16256240
3906806,2032081
2704743,1085765
3733394,1982351
6401208,3913741
2912982,1152206
3662062,1949524
3230266,1298451
2575385,982583
6115452,4033293
3636278,1834652
3924825,2141516
2838443,1277258
2917303,1272183
2793857,1212378
2754256,1206715
4085283,1317370
3418415,1696626
8800091,7065015
8523801,8104887
4582458,3841669
2729244,2191813
8597897,7705538
2956275,2078786
3552431,2696581
2216280,1777217
3495277,3063075
2931441,1341390
2579832,1087010
2894846,1332957
4456759,2940419
3081803,1460850
5558400,3710026
2977033,1205420
3105728,1338091
3562699,1807608
2953905,1314847
3225492,1594569
3996824,2095865
3927097,2093012
3752744,1968797
2695104,1098515
2710246,1185683
3582493,1903900
3400100,1863574
3943415,2168678
7187407,5317135
7235849,5315792
2870602,1177911
2569546,1055454
2631167,1073226
3200147,1499545
2556159,1069899
3667380,1958527
3466160,1807822
2761351,1136957
2846195,1173905
2692861,1134912
3604127,1961104
3044897,1308731
2942797,1194802
2934657,1371941
3450978,2907741
3164470,2710156
3184487,2731116
3002551,2615905
3226237,2357833
3219216,1427011
5207708,3593593
3292808,1493942
2464973,938238
3233634,1639906
4452477,2582187
8465394,6362088
3332498,1578747
2584897,963792
2437588,959305
3726515,2005941
4339351,2567704
26099621,22421360
3670135,1852661
3741581,1895243
5876211,3855408
3644604,1749453
3665961,1912805
3699963,1941465
3535693,1826098
4076906,2349686
2768358,1212346
3231719,1652369
3878930,2475645
3891573,1917915
2954543,1321931
8650479,6279880
2662533,2251517
6356612,5737234
3639793,1932251
4273094,3658625
2115346,1733192
2145800,1785338
2374276,1955752
2508314,2034764
4429850,4001829
4767408,2847109
8111628,5938671
3780882,2082116
3841673,2064636
3414425,1759286
6600236,5068449
3381922,1769282
2984502,1349969
2732767,1077238
3162356,1627991
2855211,1308792
3694461,2015529
2894844,1216826
2716512,1151898
6192465,4284248
2684053,2293549
2379778,1957234
3552105,3021753
2156239,1697254
2626198,2179810
2666413,2316896
2371574,1913601
6726771,6309307
4298440,2433660
2798348,1091847
2894718,1311408
2723840,1173982
2549801,968518
3835531,2205886
2693318,1073327
8880540,6595193
2171166,1140195
2420167,1783545
2775041,1271656
2814002,1326639
2745718,1462674
2889001,1303652
2686017,986162
8754550,7115555
3178866,2787465
2490197,2103361
2293415,1913405
2751433,2377658
3396587,2453396
2169607,1831793
3285688,2860606
3352127,2677745
2856594,2435087
3128526,2661429
2247978,1873539
2409794,2031805
2938365,2546889
2379839,2014267
8551869,8079499
2847190,2426982
3300131,2737625
3287140,1559182
3593654,1927548
5634835,3942090
9389548,7033096
3550406,1790764
3871171,2086347
2926455,1442572
3501209,1838275
3589194,1862736
3258985,1934999
3274329,2797258
2476703,2082273
9453981,8751754
2890752,1159604
3074544,1407186
2759960,1109464
3064721,1486862
3548802,1910071
3806538,2056254
3011937,1769331
3462127,2920393
2935433,2530156
3159926,2679309
2957363,2449457
2969956,2514290
2250378,1778072
2300271,1911470
2955998,2486874
3387380,2826575
3262434,2725145
4345072,3698596
9111291,8551364
2457788,1964897
2649271,2227950
4270203,2540410
2182331,1681855
4601339,3999076
3532131,3013367
2613642,1715537
2867571,2367048
2673809,2211713
2502421,2030364
2369948,1914204
2665827,2249905
2002050,1617184
3047833,2512368
2119526,1765516
2068995,1581338
3297934,2764760
2818327,2198850
15439475,14021590
