20861218,7034323
8283889,1962549
5156402,3266520
7077918,3433067
3787706,1370381
5600621,3195250
3976950,1602964
6566857,3339911
3999096,1629518
4071771,1755754
3932201,1593568
5552614,2977303
6327983,2638495
3874151,1550289
5148813,2616933
3586495,1386084
3989744,1668582
5165766,2649958
3880669,1522772
36716603,26988971
24383496,16473353
5557873,3078559
4345791,1448705
5228202,2870338
3588052,1633483
9835242,5940619
3531809,1368976
4058719,1808867
5858206,3639140
3672311,1411503
3341394,1215226
4682491,2247927
4267522,1925668
3964414,1745275
6370765,1829421
3839975,1535871
3781015,1434022
3879943,1629829
5165256,2292552
3554354,1322796
3553924,1357858
3513981,1265274
5117716,2737516
3688570,1500375
3759759,1595341
4656273,2248953
3798038,1474131
4844722,2321847
5026576,2384992
9433081,4168387
4149473,1927002
4065958,1971097
5583522,3294230
3767282,1665141
3988712,1349010
5791007,3173855
4028759,1852467
3515626,1239030
5722840,1777490
8481339,6064134
3266394,1878032
4339106,1505619
3343065,1273851
21195787,15540128
4100162,1839720
4875418,2531067
4839106,2041047
5174870,2837881
5420871,2288695
16396802,12161280
4078625,1996223
39402974,32214025
3954405,1736117
3717418,1516963
33180319,25595303
3759354,1453160
3677527,1534211
5381833,3095683
4460706,2225598
5476352,2423632
4369091,2145931
4472616,2213766
4921341,2600480
4838701,1442872
3518356,1182729
4879498,2475458
5761573,1737289
3658195,1392754
3669957,1590559
5616504,2187379
3525763,1292588
3424633,1552735
9803439,7097385
4436136,3520164
3679804,1921451
4522132,3463499
4086847,3442773
6914280,5725878
3650790,2900752
3555373,1477087
5399697,3079473
3313507,1312339
4433829,2477519
3991251,1929699
31441733,26401245
3367256,1145483
4303416,2113189
4877789,2140961
4977414,2395387
4547800,2029344
4478645,2281429
6697628,2544224
3379967,1163918
4367917,2194218
3675117,1595212
3195442,1110677
4740270,2336602
3318987,1356371
4007561,1487904
4437589,2120639
3946768,1954598
3444305,1388423
3474993,1417520
27172464,21718516
5162018,2249711
3535241,1441707
3986602,1914911
5029590,2066689
4422825,2279501
3533762,1598723
4395737,2076260
3354087,1263444
3042848,1150816
3363757,1386303
4129382,2080038
6166018,3645252
3197262,1112748
3468012,1415773
4287736,2190732
3048730,1094713
4420581,2117887
8245580,5717679
3542167,1423007
3381430,1276399
3556358,1472585
3473201,1447519
4704549,2472508
3219343,1252799
4181883,2031405
3433732,1411916
3833516,1961165
19994043,15117251
4023158,3190431
2750694,2125040
3969598,3109812
6386601,5118517
8076884,6667432
4208835,2035370
3466650,1337811
3343008,1545674
6878370,4321620
4212756,2064885
4306423,2208954
3337303,1433820
3231545,1391541
3515293,1587140
3187208,1381618
3308993,1432540
4299706,1853911
10308121,8366671
17632193,16157281
5688308,3252761
3637658,1554493
9379376,7471741
3218091,2656867
2940013,1915077
2776373,2192664
3664345,3087612
2806810,2268671
2916381,2361083
2908125,2319240
4503943,3863644
3004732,2380066
3705160,3025202
2821663,2183121
2982140,2341580
3352342,2710143
3042434,2413633
3338695,2432772
3906056,3138057
4051097,3213005
4799971,2901600
2943586,2279060
3199107,2532377
4047820,3217795
3769585,3028906
4095919,3319007
4648893,3729451
14134583,7875366
3170629,1219152
3103698,1136018
3089392,1242486
3499884,1642646
3240929,1349836
4274435,2245682
3552717,2643317
3022008,1214898
3194869,1243033
3155810,1358366
3943619,2073028
3354055,1433143
2975434,1180762
3366892,1456349
3877423,1960054
4011866,2125285
2770016,1849791
2361449,1828509
2695244,1975319
6819200,4840525
3805515,1950186
3091411,1442197
2877575,1175154
3269905,1673645
4277581,2466145
7785023,5426933
3419881,1683076
5146758,2870638
3010141,1176744
3960805,2025518
5777151,2858235
20437201,16737175
3580351,1734655
6156007,1957175
6058726,3963608
4732847,1730949
4109228,2273651
4076899,2159273
3766136,1895662
4015603,2058898
3053556,1406106
3562401,1869493
3925489,2118036
3746491,2000740
2677836,1022502
6201621,3963666
3240350,1472585
6290600,4134502
4070720,2189739
5251052,3224270
2550172,990362
2875007,1467105
2815696,1193487
3917329,1332837
3424240,1611132
2780346,1085075
9524155,6868346
3128765,1412979
3768863,1999521
3967128,1965389
2590903,989759
3747107,1978462
2954698,1364844
2672156,1085405
3792394,2068806
2974358,1371403
3737724,1990164
2866724,1133473
2852810,1207023
8181711,4418401
3268760,1541814
2819322,1244920
3977438,2062688
2811018,1124422
2722110,1126016
3160695,1468237
3032544,1296196
3647397,1879646
4484374,3039923
2872902,1158575
4924106,3272143
2934933,1134251
2734820,1062197
3629475,1012804
2920120,1209871
9722992,7006653
2692717,1145058
3000082,1329987
2952446,1362666
