4498351,2241179
15655009,14882890
2765589,2110520
2633755,1871838
2787162,2120165
2907920,2174543
2690252,2029664
10370218,7663213
7303013,6045491
11928797,10091158
21148401,17067117
9176660,4333539
10510222,4942519
8582171,4340557
10385108,7696597
5061513,3297275
8022035,5350579
6348734,3476521
6861469,3110358
15531926,6184253
15222094,4188726
11262125,9532918
20783232,14096438
24551618,23777147
22039704,16544507
5825628,2188056
6662283,2794124
2814929,1218140
3350027,1753864
3941179,1752689
17254537,12402444
9793671,7462651
9526842,1756891
18235639,11525939
21781086,12935885
23012580,8811898
20602662,19025630
13093417,11902961
2924219,1858501
41893764,39647055
6937759,5760145
5579477,4670633
6791122,5720442
9585902,8891534
14311034,13328469
23674705,22970322
3951817,3100094
2619488,1864122
2209208,1570759
20766694,18812716
3182502,2054294
2097421,1498936
9909504,9468177
8601746,7833633
19018013,17772626
19462775,13702080
8002804,6996122
2253551,1625722
1662361,1148048
4716196,4108652
8236203,7580873
6965701,6091289
2047619,1097964
3310338,2090689
3363131,2631974
3217895,2199796
9279912,7783169
11978311,2797544
2042841,1442352
2302064,1585748
3189037,2198284
5367612,4694682
2742158,2083480
4380107,3066121
5599689,4455367
8587031,7883085
2718043,2008078
1457997,734554
9528303,8328518
4005035,2349705
2255526,793832
2467784,1002337
5676317,986620
4175196,2475096
7483459,2414829
9164142,2826825
3118643,1545063
10870303,3360851
5561343,4646545
15629552,9460917
12027502,3767359
17628168,14071061
4658856,1452981
2342620,816602
3244225,1675873
5314689,1567414
7814457,4690986
4324229,3138481
23879739,22474532
27624400,24092877
35055515,27292435
37089469,36409349
13292711,12117626
40117591,28967896
16798618,9594866
56251862,54424681
43846087,42753834
5380476,3589630
3519309,1813018
18336533,16196933
11842563,7275444
10245375,9663741
13920760,9828684
17149294,14555398
32652338,25702903
4285857,3621911
37284845,26365479
41400322,33994577
3065249,2209123
3285394,2522076
3740867,2873807
3666644,2752005
4710346,3739253
3182245,2610895
2945093,2289559
11544144,8223995
12332320,9501406
9383292,8737568
22130397,2424511
3042677,2139369
3705739,2902176
2279758,1674936
2655611,1968519
7119196,6484448
10836607,10160272
4550578,3841188
2272776,1325202
42389405,41049776
32706252,31981108
18630585,17995481
7663160,1727999
3808986,3229085
7987839,3088489
5829774,2972404
3332388,2718123
6130744,5122100
9817483,8569209
13191266,4999672
25226485,22220852
3319581,2322359
60927677,58572454
2279001,1596714
8360533,5950306
12389740,10765953
1861638,1298348
2420865,1918627
17761988,16450517
4236574,3374119
5250815,4474224
2688794,2109913
21292062,17838827
23305064,22333114
2093717,1568006
6023731,5352597
3309778,2630818
5147158,4305328
13139288,7392457
2667382,1997740
1999851,1395487
3080622,2310114
5656400,2345645
6184974,2626560
3143641,1576292
21956209,18313615
2465029,1559755
2134175,1562954
2923243,2323600
1856611,1256207
20348522,19072786
4872438,3808112
2186252,1559545
4017277,3419604
7730430,6608362
10355560,9316439
15366992,14819296
20315320,18962463
2862358,2123257
2375664,1833670
2392208,1742544
2401614,1470535
3947372,3315959
3287784,2468806
4496419,3498975
6952906,6316702
17748067,14585053
3306145,2563139
1942206,1326216
4908563,4383216
3449593,2805403
26730983,25385126
2686846,2041221
3354081,2690447
6616955,5327069
2948044,2109373
4517537,3871381
4975339,4357827
2787027,1782920
30141657,21481676
2591076,2012401
2678853,2030375
1929602,1368352
2559596,1970542
1409500,679382
2737597,2112864
1875318,1341453
4291795,3418091
7497723,6940791
8470089,7272090
18484642,17958392
4740569,3510055
6566588,6289583
12789906,2983232
10762931,9855391
2713724,2068173
2315418,1777232
4847398,4252236
2632041,2060424
2741609,2069358
2552178,1955952
4980198,3839686
5564960,4425568
13258067,2808038
8967717,3214414
3842545,1972652
4838538,3222654
1806337,835780
2766724,1551581
14633927,10999950
19255677,13239084
35647401,25343799
25668611,12845007
27569446,15723097
39988480,32941810
13249784,4318530
89145793,86957384
15406877,9938321
12233507,6642351
15472552,8362139
3297219,1718215
2548962,1062405
5666431,4688142
2847893,1224895
10774181,6519146
2503472,983766
4375332,2634293
5819096,2105064
42180842,35273542
9417330,4182279
24846823,20316110
14938276,9680100
2826478,1663475
9996413,8360740
6293016,2850358
11334407,8060759
9814238,3992989
16853258,11743842
2977477,1468812
10658130,7491446
2319574,811198
15928648,7918783
18291796,7423052
19685975,16316855
1881939,1317571
11579467,5838520
11197303,6303664
12692280,6160575
16826980,9027408
2914469,1770462
3268528,2735169
5861729,5293032
3383099,2770579
17585078,4141515
18139092,17629057
2261138,1713670
1835338,1250541
2113649,1375081
2266633,1646519
20134398,16690510
1944167,1438383
1952243,1393557
6872384,6296570
2221096,1343554
9085675,8279894
4559363,1725511
6558453,2122464
3626894,1539475
3143602,1914199
2134518,760607
5087989,784470
5878888,4470044
4331457,1955697
9591140,3058400
11005680,5471988
7139225,4243089
46146709,41258979
6442113,3073285
18426597,13733801
6655926,1661565
3640161,1890574
13243159,10078424
2189671,1490199
8163411,6716077
3979834,1037738
2509764,1012506
3292875,1668236
7809478,3704301
6589658,3226510
12673155,3859942
6512205,4808097
4257084,2106638
2999063,1434597
7054687,3977698
9393427,7775556
2596430,998810
4303471,2711390
5265856,2717462
5846433,1412165
1868973,1218107
3984840,1643560
2320920,895658
9206263,4406627
2537035,1057193
2439880,966477
11241787,5953391
9044108,5539757
15326720,12979569
17100992,5707576
26899384,19549969
8096425,6311054
10435060,8857618
22262248,19963193
19090250,17332160
8950561,3206964
2449053,918954
5229571,2480305
19439793,12726698
17863378,16191908
7061193,5089860
14263433,12351072
10293419,7895979
14255969,4538212
10415303,7508751
9180350,4746266
55527022,53185999
11301592,7569471
17005415,12706625
16498345,12845742
19735875,7355772
26872732,19753005
10746496,1837799
13365486,1506817
7977113,2457474
10864837,5408913
13779939,11187485
4919060,837296
3737627,2175619
2420119,815416
3283696,1669861
3283072,2993565
4272324,2445193
2488264,1020099
11953700,10412019
2260056,772442
2593461,989205
2907403,1422428
4152830,2557912
7702321,5886247
2488424,1007807
11428596,9506511
2520310,950789
2506702,992152
7765775,2633051
2471528,902603
12294579,7189488
12188851,5742350
3882604,1618458
4259083,2786909
10609806,6143191
5505196,3939357
10381680,4064185
13818789,8677000
13863606,12198882
9164319,3889381
7629279,4647089
3736993,1813233
3080761,2303991
6141173,4019253
9829257,5955890
54049021,49327934
3055619,1474232
9118900,6159747
3301774,1789443
2441808,907280
2990259,1495290
2603922,1117419
5377881,1575179
6386334,1903654
3156397,1703403
6716942,5008073
2520876,919990
8831325,6094314
2687391,1154976
16381917,6920787
11450709,5393033
2649884,1137998
3183729,1481328
11137551,6604178
14389208,5743579
22678475,16662697
6409317,2008257
3490003,1564023
8654667,3420403
13693720,5735840
5815462,3528197
18205923,14448892
2790437,1172087
7771849,5302084
2974305,1944635
15646595,2315552
18241481,13447373
15881503,10458009
3300041,1739660
8663831,7048126
8420182,6743946
30260792,23417486
8027857,5431577
12740907,6435565
24950563,17336303
12769594,7479284
21945461,13678303
11878622,3874320
7643979,2240028
11163173,6265408
78943973,76382045
7024935,1974204
6322620,3487444
3310181,2027441
2192066,720021
4803944,2240319
8269359,4309713
3330592,1843576
13592516,11827580
7936864,3382173
6913531,4924743
5885495,2324719
5733393,2016788
2555066,986002
2319547,739642
6220477,4587202
3598871,1452919
5532608,1234556
3295873,1682163
3200540,1577158
6768842,4958909
16303632,14214894
20789480,14271244
10452553,6394635
9349192,4429235
53175791,43934506
14655439,8334612
41832349,37465031
75467967,68976833
77395860,75560703
60909464,51722345
5623146,2541072
2470582,947015
2442253,868107
15655943,13754473
18793923,14466900
16479151,8363775
12096802,5667320
12650711,5848898
16760763,8200409
13253258,6086098
18894254,12584748
5493218,3940955
37174879,32634307
2705134,1023390
3775732,1433374
4917769,2427520
5318172,1179462
12375268,7917421
2946237,1394896
5564731,1433009
5204466,3139805
3081217,1471643
2996167,1470594
2989995,1450658
7297602,5650161
3372122,1748968
3280501,1594338
6130458,3060563
6894375,1216433
4333434,2190731
19417727,15464217
8464843,3366805
3280818,1686383
2571090,888457
9566640,7994186
7162593,2601066
11385605,4363284
5802940,4036473
2755110,1160726
7614532,6051716
2940109,1372919
5167918,3355642
4418491,1353309
10712326,8306708
3019561,1463456
2683869,1100948
3497976,1612535
3543884,2882803
14357414,9628043
16151427,9004570
19764739,9657381
27813113,24994140
20916489,14237041
10486901,7549946
11081724,6793568
14797304,8072466
3652507,1906565
2376206,877334
17823639,15279481
27410233,18850998
21843342,15941973
31799542,29268283
28468001,12750627
34486302,22832379
34348801,18628096
18202619,7387791
56645699,43893379
5408496,1203785
9540829,4498598
7262448,4364201
3034866,2337848
41228024,27182190
41192235,33176059
22304674,21736372
26991574,26046872
22540491,21589046
47018548,41423718
54864537,52452119
2769029,1143968
4750698,3006074
4137249,2190451
8892618,7126064
8187992,4467139
1863715,1064745
3489490,1810436
13576314,4910365
13881781,7359400
15444049,3070522
17653660,15408903
6300385,2702113
6974616,1625569
11965491,6520395
10012988,7057356
8254554,5806195
4717156,3116674
6252175,4484554
4162467,2611861
12000695,5802166
3023098,1470244
8704458,4100966
8340347,4140601
10523716,5734670
20765430,17334961
11730187,8902261
2205872,1578138
1862921,1270560
3428965,2852162
10660843,10039012
12544996,11986523
2395061,1613023
4578291,1545801
14225778,4395358
16095197,7911481
12190130,3924894
10871336,4085465
23316301,17251948
6551934,2043961
6078558,1752137
9043251,3973896
4537799,2194749
4075910,3149428
3787083,2948750
5338652,2859509
21491443,20336261
48266249,42274448
7764334,3830782
4785275,2576342
16476297,10836215
7442892,4131608
10539769,4523937
3155698,1513854
2595386,1061206
5553527,3868577
3580678,2040017
3574519,1911762
6548547,4160545
4906983,1523195
5660529,4015494
2593919,1025502
12229452,6174199
11433175,7294777
7080299,2233710
13067019,7794435
12600583,4232424
20761991,15564872
8122302,4902819
12539431,5379724
6268794,2499365
6536580,3864043
26619265,23478435
17100132,15982808
2758010,1985072
2698079,1157973
6160222,957984
2536742,1919130
18303276,6824871
2048160,1500881
2638483,2019433
2898442,2330783
5670889,1875010
1974248,1299828
5738700,5107617
2582990,1955425
2164650,1399263
3815978,3136604
2818853,2176262
1949755,1376771
26837481,23290847
2640699,1917044
8152384,7364451
2183323,1548212
5477186,4883418
2185045,1628409
2173243,1531769
22977675,22063151
3599610,1916819
5138905,1006544
5210269,3568849
3495549,1917007
2856131,1342029
4366160,2409422
5577419,2522153
8677401,1945756
21407583,16186717
8056060,3019518
18568279,6173679
15587425,11904234
14625292,2096663
9950031,1869950
39821017,32898588
64763677,61802810
6572263,2418741
9430499,2537592
16646601,12047044
5775659,3041498
6727200,2472810
5822725,861042
13325501,11748674
2962220,2344637
9347068,8478890
11507479,10036876
13810670,1535494
12177512,8345621
6565017,5575689
6983424,5960416
2236020,1539908
2715623,1986059
34215016,32700791
2191504,1588269
2882082,2326312
2495248,1734937
7178202,6361521
9965455,9135201
4699646,1870127
5986445,4954937
8253545,1470887
2925977,1973193
4745668,2528976
2446627,1598404
10270089,4430411
1880125,1308651
5770625,4995410
2017360,1410239
2051679,1499180
2823334,2172604
1792427,1210895
2343466,1576195
4191725,1330785
2336390,1659872
10387304,3096936
14522913,12643948
7159860,3585278
2681884,1066042
3061719,1456554
2648634,1012017
13261482,11548541
14221745,6483339
2690889,1133917
3277337,1710071
2595506,1011124
8859969,7281417
12790334,11017721
21208333,18585555
3532916,1704359
15004343,11369511
8264547,4551337
17974861,13389346
11882465,9436294
23580412,9670220
2990433,1186678
6216052,3050989
9239420,4348269
8139446,3860749
36192642,34545815
4802479,1259803
2898738,1444231
3141049,1563044
5037646,3429424
2379048,809669
11738528,10018725
7554725,4615261
3059961,1376534
3426199,1912827
3463635,1760894
10520964,859700
12552506,10681706
5703654,4946074
5767973,5133484
9905261,5466140
16551397,9241869
4700367,4112217
27142008,25419050
1914771,1375769
3581383,2951635
2643079,1976592
2807574,2178892
6578789,6058408
3337062,2619743
13926679,13377079
5638962,4708239
10590155,8131577
3792715,2199409
7370109,2249836
3123925,1541818
7158232,4238482
12544239,8816714
13667338,10636991
5562942,3813118
7791451,1961469
14742233,12899961
6762347,2763069
7424886,4491192
6564076,3382376
2622348,1078660
6360375,5612126
12002173,11438226
7437736,6768456
14380368,7721000
10467494,9141523
23300010,4336241
29573513,26645078
24931744,23943250
3237283,1053273
3020555,1544744
8589478,7973699
12396450,11538325
14603665,12400404
16699556,6632491
22560220,8865486
25107956,13035317
17667096,11915676
40182363,39194933
34814098,24904599
49185002,47673985
1798877,1286516
2195516,1662368
7695367,6864039
7984387,7313673
8945068,8403871
2254836,1509574
2930132,2095927
3797583,2822356
2533149,1703696
16669722,13855936
4159559,3446717
2163009,1521149
2110974,1559913
2129578,1509362
2329770,1684267
2079028,1433302
1964629,1391965
5823775,4877420
6330330,5220317
9959719,8944996
24540526,23467791
2608190,1954425
2339284,1776110
2141799,1554652
5521821,1506235
4041441,2748827
11051691,7984674
12440581,9453565
11666706,5575407
1886235,1274862
4097899,3377437
2264347,1645049
46792035,31474293
43431641,40215832
1944116,1314210
2314348,1716658
2606904,2054799
6775896,6078242
10551725,9826601
17339071,16694262
3399616,2666384
2579017,1978594
6139137,4952513
6944017,5657782
10198280,5614067
2413414,1588058
3914503,3011913
3819895,2767426
5102508,3737936
8101444,2299990
2397761,1745499
3039907,2261858
3009758,2446380
41871231,36636163
12642197,12049948
6923565,5547875
6121171,5165229
4260581,3674327
8636029,7439345
2324319,1750690
14718005,14056807
2121557,1454438
1928977,1335649
4691729,4135849
2043163,1491282
1790739,1222198
2042198,1467937
2615919,1994656
1884593,1308451
4032968,2791890
4099362,3225573
6974783,1677806
2082476,1487824
4738467,3820139
7734312,6539161
10863655,10200484
1834938,1099131
7238426,6463223
5868118,5275876
10393880,9552558
12840123,3719543
18697836,16234894
2364154,1712740
4899619,3052843
12568058,4604156
2382685,1307505
9746346,7948457
5746114,2634908
5081302,1869200
15905635,12533468
4724310,3086076
25364067,20728339
27320786,23948008
19036825,8557317
13966997,6487334
15653149,8473400
23944398,20100499
17186670,8253953
20841493,10405210
86318973,80666581
27727699,20495509
2318331,862312
2386227,932080
6382044,2516260
8030511,1974285
10401825,5262085
3918114,2331005
6214300,1934670
5720583,3531465
4916198,2483805
5031600,1228543
12758360,9827048
17562298,15141726
10308801,8527743
6926059,1883002
6622107,1613109
2790620,1301173
5967981,3302516
6518293,2214159
5937700,2015807
5822242,3051101
6017443,1854298
8806665,5258649
6352959,2594936
11130480,5714970
8863466,3135469
8404572,3766177
6812243,5118592
3911943,2394327
11811125,8801533
4562258,2324587
2401133,889223
2577672,1056087
4515455,1382662
4899726,1469149
8544822,2226885
17227961,7387123
5734174,4714475
23312828,16804642
19101312,17440158
13262373,9536212
17101972,15255632
9078864,4479037
31184096,28909852
24288140,21057942
3115778,1597429
2624627,1074987
4847229,2075358
4627120,1554428
5283019,1729635
12168343,8290593
19570644,15437069
7464240,6419649
2814326,1219871
3224076,1621302
7104963,5388411
7122487,4219792
6082240,5478714
11448372,9744356
2140192,1541058
2618672,1892575
7006002,3779842
2004390,1436565
38948975,38135325
46294603,39383144
2174130,1396672
2842386,2039569
2909027,1961865
7876442,2067441
14009026,5277744
11218526,10459450
9882953,9054050
2814342,1742421
3344153,2773383
3849403,3313757
10673110,7301937
2236628,1593360
2698174,1777893
2449673,1858219
2756715,2092070
8841213,4834568
11725400,1356196
3042073,1575269
7204693,3716084
9883476,6716330
5951211,3558872
10713510,5618357
2744074,1729684
3585843,2825633
5084901,4143913
10941200,2289035
12774679,11191473
6693624,5100826
7457716,6150465
7797123,6589950
6141785,5422523
16666295,13596321
16896707,16293274
2786384,2132634
1978273,1379472
2565144,1820733
5455257,2313829
2199463,1591451
9040008,7616144
15293769,13739958
16811829,16145205
2829450,2268456
22802353,21042031
27963880,24675490
2024230,1396128
5485815,4811955
3221846,2013507
3714020,2840175
5550683,3718260
8493726,5629573
11409592,10842127
24799587,24082540
2844001,2161403
9878167,6534406
11154949,10304450
37307970,36561260
24378018,23454505
2696511,1856600
2042652,1433163
2496002,1813496
5843906,5226688
2755324,2160252
2361967,1831274
2845355,2281116
2707579,2072106
4120881,2538942
4321448,3752714
7489135,1936155
2316954,1724229
2753565,2101356
6330332,5022424
7698029,6510485
4545892,3925121
2268564,1611271
14029329,2311076
2724509,2002097
2787071,2101690
2333345,1547418
5036186,4433353
2559892,1799137
2887847,2232856
2522335,1962509
5116279,3491392
5923146,4585139
5947249,4697624
13119118,12516689
2791734,1778518
2896966,2125445
5135896,1629082
10651841,7206511
2889209,2111489
2273089,1603935
10758983,10208534
2223799,1655454
1958540,1360488
3004129,2212952
2756641,1699675
2175374,1574016
5755857,2154361
11169333,7737256
2132394,1280365
2017220,1450519
6112161,4630585
6084283,3094937
3855192,868984
2783731,1724994
3251231,1710426
7892896,5600125
4500817,2106910
12945022,10610783
2326584,1734296
9357795,8689382
2663709,2054797
2519446,1691125
4805564,3917634
27614109,26824920
24378805,23837117
3090421,2134557
13159173,12129912
20064749,16071346
1977840,1291935
8022636,5793449
9348400,7562633
10276844,8278141
11359341,9430618
13306443,12693145
37842509,36198404
2679397,1661320
4985933,1774215
21972680,20608469
2202488,1473964
2915637,2249333
2317443,1676481
13229006,12495790
15206806,1930344
3379029,2692419
22439323,21634937
3644678,2944864
11033896,6369411
15259894,14388658
2954527,2293863
2203430,1703631
9474360,8598467
2332866,1823555
2121416,1498628
7463627,6843694
2133332,1557178
2783235,2158371
2684455,2083891
3794210,2820942
1946808,1320099
10423297,9737414
2524929,1648323
2247311,1622652
7894543,4662740
2975738,2165901
5699654,2082842
2478970,1998729
5346878,4537322
7720409,6587643
9650529,1418579
2290065,1615586
2774602,2123626
2816367,2135763
2575183,1980499
6434971,1106309
2937534,1090536
4416229,2660717
10167883,3462415
19071895,14007112
13142672,5263657
15774183,6676452
4210892,1934456
2497578,1590046
6623779,5007841
3056659,2241654
39890807,35524079
2768204,1978863
2009649,1412881
2705762,2080853
9249808,8602652
9789285,9136207
5614726,4608206
7112215,3986451
21737806,18709427
2635629,1978901
10432672,9499409
2111420,1470440
2179795,1582220
3596523,2286659
5377073,4166970
2294180,1680133
7308056,6674567
18477069,17810507
2553082,1973277
4914125,4156499
17235731,16152302
3518104,2608071
3470138,2760844
2228465,1656330
4450118,3910041
6405483,3201748
7350999,6199288
20813286,20031873
3925139,3285332
12644972,11574908
17086206,12415293
2382076,1749301
3174475,2444968
7221204,6644532
14865810,14177024
8843814,7644719
18638753,17884660
3363303,2766712
24119738,23544243
3482141,2627381
2270926,1610949
2025004,1451625
2683308,2012429
2256784,1630475
1902639,1369580
7798445,4605160
25648194,24209289
27878982,6663688
27821470,26905571
2113441,1432647
4920807,4119384
2740085,2128772
2980644,2282910
5399870,1409461
2222047,1651594
2163833,1347438
5252646,4314685
5107034,4441596
8719320,7926423
24479375,23258062
2477046,1814005
4930993,4228404
59548699,55205563
35483802,34187484
3926760,2174246
4153453,2214204
3841213,1602043
3947303,2321007
1877106,1252237
2322286,1661174
3860652,2866639
5235814,4156361
7127123,4735030
13819135,10548658
2347183,1732823
7686025,4100872
2947741,2222174
3163360,2282812
2373709,1671002
6117098,5440856
8921120,8073131
2756386,2105342
5790874,5187935
2654000,2065873
2206475,1565234
14435205,13776298
4074754,2228336
4226100,3657980
2758888,2055258
2858111,2197642
3103151,2317048
5285398,1532414
11360682,10877775
2418247,1868841
7550140,6696767
2949001,2312259
2916488,2196882
5416827,1423683
2555479,1869161
2375821,1730103
2624652,1988653
5499463,4673562
4965960,4400735
8213504,1547665
2758361,2089398
2522406,1777916
2793713,2133783
5749867,4995586
1971981,1314190
6080163,5262089
4094562,3111709
2535273,1975598
14019345,13235382
12229028,10828293
3045679,2190909
2105513,1383807
5154397,4502880
3474210,2723616
2293732,1671185
10485872,9857821
2369045,1494416
4900468,1805886
2322008,1550467
5138331,4446347
4698060,4011326
2749869,2245097
16488827,15909315
10056640,7202066
2486195,1789998
10944745,4423862
8671160,4967754
4297464,2316362
12728857,9238670
2765555,1172145
6551623,5069293
12272723,3270954
11954535,10230936
2498832,985899
5373284,3494053
3638493,1898432
8941358,7154155
8140752,4626035
8668721,4918223
9346049,5019433
17925332,10415729
12053203,9240628
7660402,6370754
2203629,1414050
2967659,1982642
5060449,2650742
8310646,7642109
40028247,34433013
42231280,41267593
2482628,1781461
12004033,11097090
3265760,2478082
3340562,2503484
11394676,9959169
12249559,11236358
15775634,14654238
2506246,1695518
20412427,19032525
35251741,34580948
9737254,2980757
2223508,1626667
61200911,59241602
13131417,12224895
3705338,2441872
3771894,2747692
2899922,2098568
18283177,16988166
2251444,1385749
5968685,3071843
12225806,11391728
2735596,1887523
2114729,1543210
22742992,21456188
2741042,2130456
2590538,1785120
2708159,1751327
4541578,3924270
7659224,6844255
16645680,15917247
16678834,15838485
2793708,1936831
2325919,1652068
3481647,2810723
2356257,1691690
9902818,9206141
2097231,1355987
5513052,4653936
2943066,1863125
3297097,1923525
2610189,1663919
2312690,1596258
18119979,14263790
4103047,3344084
3250900,2351909
2025081,1379746
8911619,3360949
2401811,1572909
6046316,5332845
6166636,5180584
6738364,5888501
34962506,33406134
16615104,15654391
11014453,10214531
10474793,9878798
15803358,14927531
2275228,1582642
2518225,1680551
2301084,1695648
13460673,11028957
15699119,10691989
22065383,18935715
26475425,17761022
7197433,2429213
8034309,5229400
49360436,48341457
12104511,6356205
12082691,8738355
31262345,26286421
18101375,4712497
17317166,8908038
18893699,13823222
12568747,10417484
8727496,7020310
12477888,10202670
5880993,3438830
6248050,3400383
5296881,1180757
4713476,1651193
2839564,1154966
6973352,5271168
6791367,3832878
7394344,4231531
16489737,12085673
18070653,13399350
27570542,21808127
15484886,14591162
5010092,1149091
3338912,1828141
3526962,1830309
4617782,2837143
2451749,1818299
2054963,1462145
9597411,8761449
8041796,7505768
9515180,8938696
12402727,11371962
14572444,14014447
21362805,20765095
4020198,2984537
7251148,2613623
2436725,1608825
2759580,2065559
4728730,3950962
4677491,3586773
9149015,7871035
6957782,4691443
4078951,3489994
15574884,13281696
2818859,2128827
2197539,1551328
2389557,1770954
2519036,1871808
2298430,1715037
25627238,14701468
47235640,34106117
28335458,13414260
23558047,14230432
22914451,13056052
26093267,9397916
63548302,50836851
64173219,55066088
64003371,55272721
66731767,49938273
3387248,1746121
2562372,1064286
2365528,844747
9074102,4540181
7507558,3642193
19373543,15874480
13439684,11518830
3927900,3053748
9589798,7955395
24646036,5675329
3015306,1025889
4464009,2682070
4711736,3178191
2633945,1116384
4735497,3519850
6211065,3928540
8215660,6545337
4224236,2090629
3177745,780023
1796484,1273196
24376090,21816362
2299584,1627750
4249553,2117111
2395129,946718
2596624,1081064
3053716,1552784
